Meas. m/z,#,Ion Formula,Score,m/z,err [ppm],Mean err [ppm],mSigma,rdb,e¯ Conf,N-Rule,H/C,KM [CH2],KMD [CH2],I,N/C,NKM [CH2],O/C,O/N,S/C
,1,C24H39N,100,341.307702,-0.2,-0.8,256.1,6.5,odd,ok,1.625,340.926679,0.073321,,0.042,341,0,0,0
,1,C24H39N,100,341.307702,-0.2,-0.8,256.1,6.5,odd,ok,1.625,340.926679,0.073321,,0.042,341,0,0,0
342.23761,1,C23H34S,100,342.237574,-0.1,-2.1,268.8,9.5,odd,ok,1.478,341.855464,0.144536,558653,0,342,0,0,0.043
,1,C23H34S,100,342.237574,-0.1,-2.1,268.8,9.5,odd,ok,1.478,341.855464,0.144536,,0,342,0,0,0.043
,1,C23H34S,100,342.237574,-0.1,-2.1,268.8,9.5,odd,ok,1.478,341.855464,0.144536,,0,342,0,0,0.043
,1,C15H30N6O3,7.5,342.23739,-0.6,-2.7,289.1,4.5,odd,ok,2,341.855464,0.144536,,0.4,342,0.2,0.5,0
,1,C23H34S,100,342.237574,-0.1,-2.1,268.8,9.5,odd,ok,1.478,341.855464,0.144536,,0,342,0,0,0.043
,1,C23H34S,100,342.237574,-0.1,-2.1,268.8,9.5,odd,ok,1.478,341.855464,0.144536,,0,342,0,0,0.043
,1,C23H34S,100,342.237574,-0.1,-2.1,268.8,9.5,odd,ok,1.478,341.855464,0.144536,,0,342,0,0,0.043
342.291654,1,C24H38O,100,342.291717,0.2,0.1,n.a.,6.5,odd,ok,1.583,341.909448,0.090552,674665,0,342,0.042,0,0
,1,C24H38O,100,342.291717,0.2,0.1,n.a.,6.5,odd,ok,1.583,341.909448,0.090552,,0,342,0.042,0,0
,1,C24H38O,100,342.291717,0.2,0.1,n.a.,6.5,odd,ok,1.583,341.909448,0.090552,,0,342,0.042,0,0
,1,C24H38O,100,342.291717,0.2,0.1,n.a.,6.5,odd,ok,1.583,341.909448,0.090552,,0,342,0.042,0,0
,1,C24H38O,100,342.291717,0.2,0.1,n.a.,6.5,odd,ok,1.583,341.909448,0.090552,,0,342,0.042,0,0
,1,C24H38O,100,342.291717,0.2,0.1,n.a.,6.5,odd,ok,1.583,341.909448,0.090552,,0,342,0.042,0,0
342.315584,1,C24H40N,100,342.315527,-0.2,-3,626.7,6,even,ok,1.667,341.933351,0.066649,627640,0.042,342,0,0,0
,1,C24H40N,100,342.315527,-0.2,-3,626.7,6,even,ok,1.667,341.933351,0.066649,,0.042,342,0,0,0
,1,C24H40N,100,342.315527,-0.2,-3,626.7,6,even,ok,1.667,341.933351,0.066649,,0.042,342,0,0,0
,1,C24H40N,100,342.315527,-0.2,-3,626.7,6,even,ok,1.667,341.933351,0.066649,,0.042,342,0,0,0
,1,C24H40N,100,342.315527,-0.2,-3,626.7,6,even,ok,1.667,341.933351,0.066649,,0.042,342,0,0,0
,1,C24H40N,100,342.315527,-0.2,-3,626.7,6,even,ok,1.667,341.933351,0.066649,,0.042,342,0,0,0
,1,C24H40N,100,342.315527,-0.2,-3,626.7,6,even,ok,1.667,341.933351,0.066649,,0.042,342,0,0,0
342.328123,1,C25H42,100,342.328103,-0.1,2.1,46.5,5.5,odd,ok,1.68,341.945877,0.054123,6791250,0,342,0,0,0
,1,C25H42,100,342.328103,-0.1,2.1,46.5,5.5,odd,ok,1.68,341.945877,0.054123,,0,342,0,0,0
,1,C25H42,100,342.328103,-0.1,2.1,46.5,5.5,odd,ok,1.68,341.945877,0.054123,,0,342,0,0,0
,1,C25H42,100,342.328103,-0.1,2.1,46.5,5.5,odd,ok,1.68,341.945877,0.054123,,0,342,0,0,0
,1,C25H42,100,342.328103,-0.1,2.1,46.5,5.5,odd,ok,1.68,341.945877,0.054123,,0,342,0,0,0
,1,C25H42,100,342.328103,-0.1,2.1,46.5,5.5,odd,ok,1.68,341.945877,0.054123,,0,342,0,0,0
342.33151,1,C22H46S,100,342.331474,-0.1,-2.1,525.6,2.5,odd,ok,2.091,341.949259,0.050741,1780180,0,342,0,0,0.045
,1,C22H46S,100,342.331474,-0.1,-2.1,525.6,2.5,odd,ok,2.091,341.949259,0.050741,,0,342,0,0,0.045
,1,C22H46S,100,342.331474,-0.1,-2.1,525.6,2.5,odd,ok,2.091,341.949259,0.050741,,0,342,0,0,0.045
,1,C22H46S,100,342.331474,-0.1,-2.1,525.6,2.5,odd,ok,2.091,341.949259,0.050741,,0,342,0,0,0.045
,1,C22H46S,100,342.331474,-0.1,-2.1,525.6,2.5,odd,ok,2.091,341.949259,0.050741,,0,342,0,0,0.045
,1,C22H46S,100,342.331474,-0.1,-2.1,525.6,2.5,odd,ok,2.091,341.949259,0.050741,,0,342,0,0,0.045
342.37291,1,C22H48NO,100,342.373042,0.4,0.2,n.a.,0,even,ok,2.182,341.990613,0.009387,352806,0.045,342,0.045,1,0
,1,C22H48NO,100,342.373042,0.4,0.2,n.a.,0,even,ok,2.182,341.990613,0.009387,,0.045,342,0.045,1,0
,1,C22H48NO,100,342.373042,0.4,0.2,n.a.,0,even,ok,2.182,341.990613,0.009387,,0.045,342,0.045,1,0
,1,C22H48NO,100,342.373042,0.4,0.2,n.a.,0,even,ok,2.182,341.990613,0.009387,,0.045,342,0.045,1,0
,1,C22H48NO,100,342.373042,0.4,0.2,n.a.,0,even,ok,2.182,341.990613,0.009387,,0.045,342,0.045,1,0
,1,C22H48NO,100,342.373042,0.4,0.2,n.a.,0,even,ok,2.182,341.990613,0.009387,,0.045,342,0.045,1,0
,1,C22H48NO,100,342.373042,0.4,0.2,n.a.,0,even,ok,2.182,341.990613,0.009387,,0.045,342,0.045,1,0
343.323287,1,C24H41N,100,343.323352,0.2,-0.7,225,5.5,odd,ok,1.708,342.939929,0.060071,1708394,0.042,343,0,0,0
,1,C24H41N,100,343.323352,0.2,-0.7,225,5.5,odd,ok,1.708,342.939929,0.060071,,0.042,343,0,0,0
,1,C24H41N,100,343.323352,0.2,-0.7,225,5.5,odd,ok,1.708,342.939929,0.060071,,0.042,343,0,0,0
,1,C24H41N,100,343.323352,0.2,-0.7,225,5.5,odd,ok,1.708,342.939929,0.060071,,0.042,343,0,0,0
,1,C24H41N,100,343.323352,0.2,-0.7,225,5.5,odd,ok,1.708,342.939929,0.060071,,0.042,343,0,0,0
,1,C24H41N,100,343.323352,0.2,-0.7,225,5.5,odd,ok,1.708,342.939929,0.060071,,0.042,343,0,0,0
,1,C24H41N,100,343.323352,0.2,-0.7,225,5.5,odd,ok,1.708,342.939929,0.060071,,0.042,343,0,0,0
344.249875,1,C26H32,100,344.249852,-0.1,0,n.a.,11.5,odd,ok,1.231,343.865482,0.134518,356107,0,344,0,0,0
,1,C26H32,100,344.249852,-0.1,0,n.a.,11.5,odd,ok,1.231,343.865482,0.134518,,0,344,0,0,0
,1,C26H32,100,344.249852,-0.1,0,n.a.,11.5,odd,ok,1.231,343.865482,0.134518,,0,344,0,0,0
,1,C26H32,100,344.249852,-0.1,0,n.a.,11.5,odd,ok,1.231,343.865482,0.134518,,0,344,0,0,0
,1,C26H32,100,344.249852,-0.1,0,n.a.,11.5,odd,ok,1.231,343.865482,0.134518,,0,344,0,0,0
,1,C26H32,100,344.249852,-0.1,0,n.a.,11.5,odd,ok,1.231,343.865482,0.134518,,0,344,0,0,0
344.253196,1,C23H36S,100,344.253224,0.1,-2,409.9,8.5,odd,ok,1.565,343.8688,0.1312,907995,0,344,0,0,0.043
,1,C23H36S,100,344.253224,0.1,-2,409.9,8.5,odd,ok,1.565,343.8688,0.1312,,0,344,0,0,0.043
,1,C23H36S,100,344.253224,0.1,-2,409.9,8.5,odd,ok,1.565,343.8688,0.1312,,0,344,0,0,0.043
,1,C15H32N6O3,0.1,344.25304,-0.5,-2.6,448.3,3.5,odd,ok,2.133,343.8688,0.1312,,0.4,344,0.2,0.5,0
,1,C23H36S,100,344.253224,0.1,-2,409.9,8.5,odd,ok,1.565,343.8688,0.1312,,0,344,0,0,0.043
,1,C23H36S,100,344.253224,0.1,-2,409.9,8.5,odd,ok,1.565,343.8688,0.1312,,0,344,0,0,0.043
,1,C23H36S,100,344.253224,0.1,-2,409.9,8.5,odd,ok,1.565,343.8688,0.1312,,0,344,0,0,0.043
344.30741,1,C24H40O,100,344.307367,-0.1,-0.1,n.a.,5.5,odd,ok,1.667,343.922953,0.077047,665881,0,344,0.042,0,0
,1,C24H40O,100,344.307367,-0.1,-0.1,n.a.,5.5,odd,ok,1.667,343.922953,0.077047,,0,344,0.042,0,0
,1,C24H40O,100,344.307367,-0.1,-0.1,n.a.,5.5,odd,ok,1.667,343.922953,0.077047,,0,344,0.042,0,0
,1,C24H40O,100,344.307367,-0.1,-0.1,n.a.,5.5,odd,ok,1.667,343.922953,0.077047,,0,344,0.042,0,0
,1,C24H40O,100,344.307367,-0.1,-0.1,n.a.,5.5,odd,ok,1.667,343.922953,0.077047,,0,344,0.042,0,0
,1,C24H40O,100,344.307367,-0.1,-0.1,n.a.,5.5,odd,ok,1.667,343.922953,0.077047,,0,344,0.042,0,0
344.331246,1,C24H42N,100,344.331177,-0.2,-2.9,576.2,5,even,ok,1.75,343.946763,0.053237,752270,0.042,344,0,0,0
,1,C24H42N,100,344.331177,-0.2,-2.9,576.2,5,even,ok,1.75,343.946763,0.053237,,0.042,344,0,0,0
,1,C24H42N,100,344.331177,-0.2,-2.9,576.2,5,even,ok,1.75,343.946763,0.053237,,0.042,344,0,0,0
,1,C24H42N,100,344.331177,-0.2,-2.9,576.2,5,even,ok,1.75,343.946763,0.053237,,0.042,344,0,0,0
,1,C24H42N,100,344.331177,-0.2,-2.9,576.2,5,even,ok,1.75,343.946763,0.053237,,0.042,344,0,0,0
,1,C24H42N,100,344.331177,-0.2,-2.9,576.2,5,even,ok,1.75,343.946763,0.053237,,0.042,344,0,0,0
,1,C24H42N,100,344.331177,-0.2,-2.9,576.2,5,even,ok,1.75,343.946763,0.053237,,0.042,344,0,0,0
344.343789,1,C25H44,100,344.343753,-0.1,2.1,41.8,4.5,odd,ok,1.76,343.959292,0.040708,8447103,0,344,0,0,0
,1,C25H44,100,344.343753,-0.1,2.1,41.8,4.5,odd,ok,1.76,343.959292,0.040708,,0,344,0,0,0
,1,C25H44,100,344.343753,-0.1,2.1,41.8,4.5,odd,ok,1.76,343.959292,0.040708,,0,344,0,0,0
,1,C25H44,100,344.343753,-0.1,2.1,41.8,4.5,odd,ok,1.76,343.959292,0.040708,,0,344,0,0,0
,1,C25H44,100,344.343753,-0.1,2.1,41.8,4.5,odd,ok,1.76,343.959292,0.040708,,0,344,0,0,0
,1,C25H44,100,344.343753,-0.1,2.1,41.8,4.5,odd,ok,1.76,343.959292,0.040708,,0,344,0,0,0
344.34715,1,C22H48S,100,344.347124,-0.1,-2,535.5,1.5,odd,ok,2.182,343.962649,0.037351,1755934,0,344,0,0,0.045
,1,C22H48S,100,344.347124,-0.1,-2,535.5,1.5,odd,ok,2.182,343.962649,0.037351,,0,344,0,0,0.045
,1,C22H48S,100,344.347124,-0.1,-2,535.5,1.5,odd,ok,2.182,343.962649,0.037351,,0,344,0,0,0.045
,1,C22H48S,100,344.347124,-0.1,-2,535.5,1.5,odd,ok,2.182,343.962649,0.037351,,0,344,0,0,0.045
,1,C22H48S,100,344.347124,-0.1,-2,535.5,1.5,odd,ok,2.182,343.962649,0.037351,,0,344,0,0,0.045
,1,C22H48S,100,344.347124,-0.1,-2,535.5,1.5,odd,ok,2.182,343.962649,0.037351,,0,344,0,0,0.045
345.338997,1,C24H43N,100,345.339002,0,-0.6,317.9,4.5,odd,ok,1.792,344.953388,0.046612,1406379,0.042,345,0,0,0
,1,C24H43N,100,345.339002,0,-0.6,317.9,4.5,odd,ok,1.792,344.953388,0.046612,,0.042,345,0,0,0
,1,C24H43N,100,345.339002,0,-0.6,317.9,4.5,odd,ok,1.792,344.953388,0.046612,,0.042,345,0,0,0
,1,C24H43N,100,345.339002,0,-0.6,317.9,4.5,odd,ok,1.792,344.953388,0.046612,,0.042,345,0,0,0
,1,C24H43N,100,345.339002,0,-0.6,317.9,4.5,odd,ok,1.792,344.953388,0.046612,,0.042,345,0,0,0
,1,C24H43N,100,345.339002,0,-0.6,317.9,4.5,odd,ok,1.792,344.953388,0.046612,,0.042,345,0,0,0
,1,C24H43N,100,345.339002,0,-0.6,317.9,4.5,odd,ok,1.792,344.953388,0.046612,,0.042,345,0,0,0
346.265411,1,C26H34,100,346.265503,0.3,0.1,n.a.,10.5,odd,ok,1.308,345.878768,0.121232,955866,0,346,0,0,0
,1,C26H34,100,346.265503,0.3,0.1,n.a.,10.5,odd,ok,1.308,345.878768,0.121232,,0,346,0,0,0
,1,C26H34,100,346.265503,0.3,0.1,n.a.,10.5,odd,ok,1.308,345.878768,0.121232,,0,346,0,0,0
,1,C26H34,100,346.265503,0.3,0.1,n.a.,10.5,odd,ok,1.308,345.878768,0.121232,,0,346,0,0,0
,1,C26H34,100,346.265503,0.3,0.1,n.a.,10.5,odd,ok,1.308,345.878768,0.121232,,0,346,0,0,0
,1,C26H34,100,346.265503,0.3,0.1,n.a.,10.5,odd,ok,1.308,345.878768,0.121232,,0,346,0,0,0
346.268821,1,C23H38S,100,346.268874,0.2,-2,452.5,7.5,odd,ok,1.652,345.882174,0.117826,937532,0,346,0,0,0.043
,1,C15H34N6O3,0.02,346.26869,-0.4,-2.6,495,2.5,odd,ok,2.267,345.882174,0.117826,,0.4,346,0.2,0.5,0
,1,C23H38S,100,346.268874,0.2,-2,452.5,7.5,odd,ok,1.652,345.882174,0.117826,,0,346,0,0,0.043
,1,C23H38S,100,346.268874,0.2,-2,452.5,7.5,odd,ok,1.652,345.882174,0.117826,,0,346,0,0,0.043
,1,C23H38S,100,346.268874,0.2,-2,452.5,7.5,odd,ok,1.652,345.882174,0.117826,,0,346,0,0,0.043
,1,C23H38S,100,346.268874,0.2,-2,452.5,7.5,odd,ok,1.652,345.882174,0.117826,,0,346,0,0,0.043
,1,C23H38S,100,346.268874,0.2,-2,452.5,7.5,odd,ok,1.652,345.882174,0.117826,,0,346,0,0,0.043
346.323005,1,C24H42O,100,346.323017,0,0,n.a.,4.5,odd,ok,1.75,345.936298,0.063702,521802,0,346,0.042,0,0
,1,C24H42O,100,346.323017,0,0,n.a.,4.5,odd,ok,1.75,345.936298,0.063702,,0,346,0.042,0,0
,1,C24H42O,100,346.323017,0,0,n.a.,4.5,odd,ok,1.75,345.936298,0.063702,,0,346,0.042,0,0
,1,C24H42O,100,346.323017,0,0,n.a.,4.5,odd,ok,1.75,345.936298,0.063702,,0,346,0.042,0,0
,1,C24H42O,100,346.323017,0,0,n.a.,4.5,odd,ok,1.75,345.936298,0.063702,,0,346,0.042,0,0
,1,C24H42O,100,346.323017,0,0,n.a.,4.5,odd,ok,1.75,345.936298,0.063702,,0,346,0.042,0,0
346.346805,1,C24H44N,100,346.346827,0.1,-2.9,577.1,4,even,ok,1.833,345.960071,0.039929,900086,0.042,346,0,0,0
,1,C24H44N,100,346.346827,0.1,-2.9,577.1,4,even,ok,1.833,345.960071,0.039929,,0.042,346,0,0,0
,1,C24H44N,100,346.346827,0.1,-2.9,577.1,4,even,ok,1.833,345.960071,0.039929,,0.042,346,0,0,0
,1,C24H44N,100,346.346827,0.1,-2.9,577.1,4,even,ok,1.833,345.960071,0.039929,,0.042,346,0,0,0
,1,C24H44N,100,346.346827,0.1,-2.9,577.1,4,even,ok,1.833,345.960071,0.039929,,0.042,346,0,0,0
,1,C24H44N,100,346.346827,0.1,-2.9,577.1,4,even,ok,1.833,345.960071,0.039929,,0.042,346,0,0,0
,1,C24H44N,100,346.346827,0.1,-2.9,577.1,4,even,ok,1.833,345.960071,0.039929,,0.042,346,0,0,0
346.359358,1,C25H46,100,346.359403,0.1,0,10.8,3.5,odd,ok,1.84,345.972611,0.027389,9649877,0,346,0,0,0
,1,C25H46,100,346.359403,0.1,0,10.8,3.5,odd,ok,1.84,345.972611,0.027389,,0,346,0,0,0
,1,C25H46,100,346.359403,0.1,0,10.8,3.5,odd,ok,1.84,345.972611,0.027389,,0,346,0,0,0
,1,C25H46,100,346.359403,0.1,0,10.8,3.5,odd,ok,1.84,345.972611,0.027389,,0,346,0,0,0
,1,C25H46,100,346.359403,0.1,0,10.8,3.5,odd,ok,1.84,345.972611,0.027389,,0,346,0,0,0
,1,C25H46,100,346.359403,0.1,0,10.8,3.5,odd,ok,1.84,345.972611,0.027389,,0,346,0,0,0
346.36271,1,C22H50S,100,346.362774,0.2,-0.6,547.9,0.5,odd,ok,2.273,345.975958,0.024042,367627,0,346,0,0,0.045
,1,C22H50S,100,346.362774,0.2,-0.6,547.9,0.5,odd,ok,2.273,345.975958,0.024042,,0,346,0,0,0.045
,1,C22H50S,100,346.362774,0.2,-0.6,547.9,0.5,odd,ok,2.273,345.975958,0.024042,,0,346,0,0,0.045
,1,C22H50S,100,346.362774,0.2,-0.6,547.9,0.5,odd,ok,2.273,345.975958,0.024042,,0,346,0,0,0.045
,1,C22H50S,100,346.362774,0.2,-0.6,547.9,0.5,odd,ok,2.273,345.975958,0.024042,,0,346,0,0,0.045
,1,C22H50S,100,346.362774,0.2,-0.6,547.9,0.5,odd,ok,2.273,345.975958,0.024042,,0,346,0,0,0.045
347.294452,1,C23H39O2,100,347.294457,0,0,n.a.,5,even,ok,1.696,346.90666,0.09334,475300,0,347,0.087,0,0
,1,C23H39O2,100,347.294457,0,0,n.a.,5,even,ok,1.696,346.90666,0.09334,,0,347,0.087,0,0
,1,C23H39O2,100,347.294457,0,0,n.a.,5,even,ok,1.696,346.90666,0.09334,,0,347,0.087,0,0
,1,C23H39O2,100,347.294457,0,0,n.a.,5,even,ok,1.696,346.90666,0.09334,,0,347,0.087,0,0
,1,C23H39O2,100,347.294457,0,0,n.a.,5,even,ok,1.696,346.90666,0.09334,,0,347,0.087,0,0
,1,C23H39O2,100,347.294457,0,0,n.a.,5,even,ok,1.696,346.90666,0.09334,,0,347,0.087,0,0
347.354625,1,C24H45N,100,347.354652,0.1,-2.9,354.2,3.5,odd,ok,1.875,346.966766,0.033234,1692278,0.042,347,0,0,0
,1,C24H45N,100,347.354652,0.1,-2.9,354.2,3.5,odd,ok,1.875,346.966766,0.033234,,0.042,347,0,0,0
,1,C24H45N,100,347.354652,0.1,-2.9,354.2,3.5,odd,ok,1.875,346.966766,0.033234,,0.042,347,0,0,0
,1,C24H45N,100,347.354652,0.1,-2.9,354.2,3.5,odd,ok,1.875,346.966766,0.033234,,0.042,347,0,0,0
,1,C24H45N,100,347.354652,0.1,-2.9,354.2,3.5,odd,ok,1.875,346.966766,0.033234,,0.042,347,0,0,0
,1,C24H45N,100,347.354652,0.1,-2.9,354.2,3.5,odd,ok,1.875,346.966766,0.033234,,0.042,347,0,0,0
,1,C24H45N,100,347.354652,0.1,-2.9,354.2,3.5,odd,ok,1.875,346.966766,0.033234,,0.042,347,0,0,0
347.367222,1,C25H47,100,347.367228,0,5.4,720.1,3,even,ok,1.88,346.979349,0.020651,361448,0,347,0,0,0
,1,C25H47,100,347.367228,0,5.4,720.1,3,even,ok,1.88,346.979349,0.020651,,0,347,0,0,0
,1,C25H47,100,347.367228,0,5.4,720.1,3,even,ok,1.88,346.979349,0.020651,,0,347,0,0,0
,1,C25H47,100,347.367228,0,5.4,720.1,3,even,ok,1.88,346.979349,0.020651,,0,347,0,0,0
,1,C25H47,100,347.367228,0,5.4,720.1,3,even,ok,1.88,346.979349,0.020651,,0,347,0,0,0
,1,C25H47,100,347.367228,0,5.4,720.1,3,even,ok,1.88,346.979349,0.020651,,0,347,0,0,0
348.281119,1,C26H36,100,348.281153,0.1,0.2,22.6,9.5,odd,ok,1.385,347.892225,0.107775,1775385,0,348,0,0,0
,1,C26H36,100,348.281153,0.1,0.2,22.6,9.5,odd,ok,1.385,347.892225,0.107775,,0,348,0,0,0
,1,C26H36,100,348.281153,0.1,0.2,22.6,9.5,odd,ok,1.385,347.892225,0.107775,,0,348,0,0,0
,1,C26H36,100,348.281153,0.1,0.2,22.6,9.5,odd,ok,1.385,347.892225,0.107775,,0,348,0,0,0
,1,C26H36,100,348.281153,0.1,0.2,22.6,9.5,odd,ok,1.385,347.892225,0.107775,,0,348,0,0,0
,1,C26H36,100,348.281153,0.1,0.2,22.6,9.5,odd,ok,1.385,347.892225,0.107775,,0,348,0,0,0
348.284458,1,C23H40S,100,348.284524,0.2,-2.1,466,6.5,odd,ok,1.739,347.895561,0.104439,1171386,0,348,0,0,0.043
,1,C23H40S,100,348.284524,0.2,-2.1,466,6.5,odd,ok,1.739,347.895561,0.104439,,0,348,0,0,0.043
,1,C23H40S,100,348.284524,0.2,-2.1,466,6.5,odd,ok,1.739,347.895561,0.104439,,0,348,0,0,0.043
,1,C23H40S,100,348.284524,0.2,-2.1,466,6.5,odd,ok,1.739,347.895561,0.104439,,0,348,0,0,0.043
,1,C23H40S,100,348.284524,0.2,-2.1,466,6.5,odd,ok,1.739,347.895561,0.104439,,0,348,0,0,0.043
,1,C15H36N6O3,0.01,348.28434,-0.3,-3.8,514.3,1.5,odd,ok,2.4,347.895561,0.104439,,0.4,348,0.2,0.5,0
,1,C23H40S,100,348.284524,0.2,-2.1,466,6.5,odd,ok,1.739,347.895561,0.104439,,0,348,0,0,0.043
348.338672,1,C24H44O,100,348.338667,0,0,n.a.,3.5,odd,ok,1.833,347.949714,0.050286,870055,0,348,0.042,0,0
,1,C24H44O,100,348.338667,0,0,n.a.,3.5,odd,ok,1.833,347.949714,0.050286,,0,348,0.042,0,0
,1,C24H44O,100,348.338667,0,0,n.a.,3.5,odd,ok,1.833,347.949714,0.050286,,0,348,0.042,0,0
,1,C24H44O,100,348.338667,0,0,n.a.,3.5,odd,ok,1.833,347.949714,0.050286,,0,348,0.042,0,0
,1,C24H44O,100,348.338667,0,0,n.a.,3.5,odd,ok,1.833,347.949714,0.050286,,0,348,0.042,0,0
,1,C24H44O,100,348.338667,0,0,n.a.,3.5,odd,ok,1.833,347.949714,0.050286,,0,348,0.042,0,0
348.362455,1,C24H46N,100,348.362477,0.1,-2.8,538,3,even,ok,1.917,347.97347,0.02653,1150883,0.042,348,0,0,0
,1,C24H46N,100,348.362477,0.1,-2.8,538,3,even,ok,1.917,347.97347,0.02653,,0.042,348,0,0,0
,1,C24H46N,100,348.362477,0.1,-2.8,538,3,even,ok,1.917,347.97347,0.02653,,0.042,348,0,0,0
,1,C24H46N,100,348.362477,0.1,-2.8,538,3,even,ok,1.917,347.97347,0.02653,,0.042,348,0,0,0
,1,C24H46N,100,348.362477,0.1,-2.8,538,3,even,ok,1.917,347.97347,0.02653,,0.042,348,0,0,0
,1,C24H46N,100,348.362477,0.1,-2.8,538,3,even,ok,1.917,347.97347,0.02653,,0.042,348,0,0,0
,1,C24H46N,100,348.362477,0.1,-2.8,538,3,even,ok,1.917,347.97347,0.02653,,0.042,348,0,0,0
348.375034,1,C25H48,100,348.375053,0.1,2.2,43,2.5,odd,ok,1.92,347.986036,0.013964,9091692,0,348,0,0,0
,1,C25H48,100,348.375053,0.1,2.2,43,2.5,odd,ok,1.92,347.986036,0.013964,,0,348,0,0,0
,1,C25H48,100,348.375053,0.1,2.2,43,2.5,odd,ok,1.92,347.986036,0.013964,,0,348,0,0,0
,1,C25H48,100,348.375053,0.1,2.2,43,2.5,odd,ok,1.92,347.986036,0.013964,,0,348,0,0,0
,1,C25H48,100,348.375053,0.1,2.2,43,2.5,odd,ok,1.92,347.986036,0.013964,,0,348,0,0,0
,1,C25H48,100,348.375053,0.1,2.2,43,2.5,odd,ok,1.92,347.986036,0.013964,,0,348,0,0,0
349.276417,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,1.4,348.886412,0.113588,432188,0.04,349,0,0,0
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,1.4,348.886412,0.113588,,0.04,349,0,0,0
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,1.4,348.886412,0.113588,,0.04,349,0,0,0
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,1.4,348.886412,0.113588,,0.04,349,0,0,0
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,1.4,348.886412,0.113588,,0.04,349,0,0,0
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,1.4,348.886412,0.113588,,0.04,349,0,0,0
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,1.4,348.886412,0.113588,,0.04,349,0,0,0
349.31013,1,C23H41O2,100,349.310107,-0.1,0,n.a.,4,even,ok,1.783,348.920087,0.079913,417359,0,349,0.087,0,0
,1,C23H41O2,100,349.310107,-0.1,0,n.a.,4,even,ok,1.783,348.920087,0.079913,,0,349,0.087,0,0
,1,C23H41O2,100,349.310107,-0.1,0,n.a.,4,even,ok,1.783,348.920087,0.079913,,0,349,0.087,0,0
,1,C23H41O2,100,349.310107,-0.1,0,n.a.,4,even,ok,1.783,348.920087,0.079913,,0,349,0.087,0,0
,1,C23H41O2,100,349.310107,-0.1,0,n.a.,4,even,ok,1.783,348.920087,0.079913,,0,349,0.087,0,0
,1,C23H41O2,100,349.310107,-0.1,0,n.a.,4,even,ok,1.783,348.920087,0.079913,,0,349,0.087,0,0
349.370236,1,C24H47N,100,349.370302,0.2,-0.6,280.5,2.5,odd,ok,1.958,348.980126,0.019874,1724283,0.042,349,0,0,0
,1,C24H47N,100,349.370302,0.2,-0.6,280.5,2.5,odd,ok,1.958,348.980126,0.019874,,0.042,349,0,0,0
,1,C24H47N,100,349.370302,0.2,-0.6,280.5,2.5,odd,ok,1.958,348.980126,0.019874,,0.042,349,0,0,0
,1,C24H47N,100,349.370302,0.2,-0.6,280.5,2.5,odd,ok,1.958,348.980126,0.019874,,0.042,349,0,0,0
,1,C24H47N,100,349.370302,0.2,-0.6,280.5,2.5,odd,ok,1.958,348.980126,0.019874,,0.042,349,0,0,0
,1,C24H47N,100,349.370302,0.2,-0.6,280.5,2.5,odd,ok,1.958,348.980126,0.019874,,0.042,349,0,0,0
,1,C24H47N,100,349.370302,0.2,-0.6,280.5,2.5,odd,ok,1.958,348.980126,0.019874,,0.042,349,0,0,0
349.382877,1,C25H49,100,349.382878,0,-5.9,692.7,2,even,ok,1.96,348.992753,0.007247,580354,0,349,0,0,0
,1,C25H49,100,349.382878,0,-5.9,692.7,2,even,ok,1.96,348.992753,0.007247,,0,349,0,0,0
,1,C25H49,100,349.382878,0,-5.9,692.7,2,even,ok,1.96,348.992753,0.007247,,0,349,0,0,0
,1,C25H49,100,349.382878,0,-5.9,692.7,2,even,ok,1.96,348.992753,0.007247,,0,349,0,0,0
,1,C25H49,100,349.382878,0,-5.9,692.7,2,even,ok,1.96,348.992753,0.007247,,0,349,0,0,0
,1,C25H49,100,349.382878,0,-5.9,692.7,2,even,ok,1.96,348.992753,0.007247,,0,349,0,0,0
350.296802,1,C26H38,100,350.296803,0,0,22.2,8.5,odd,ok,1.462,349.905658,0.094342,2688923,0,350,0,0,0
,1,C26H38,100,350.296803,0,0,22.2,8.5,odd,ok,1.462,349.905658,0.094342,,0,350,0,0,0
,1,C26H38,100,350.296803,0,0,22.2,8.5,odd,ok,1.462,349.905658,0.094342,,0,350,0,0,0
,1,C26H38,100,350.296803,0,0,22.2,8.5,odd,ok,1.462,349.905658,0.094342,,0,350,0,0,0
,1,C26H38,100,350.296803,0,0,22.2,8.5,odd,ok,1.462,349.905658,0.094342,,0,350,0,0,0
,1,C26H38,100,350.296803,0,0,22.2,8.5,odd,ok,1.462,349.905658,0.094342,,0,350,0,0,0
350.300136,1,C15H38N6O3,0.01,350.299991,-0.4,-3.9,519.6,0.5,odd,ok,2.533,349.908987,0.091013,1701601,0.4,350,0.2,0.5,0
