Meas. m/z,#,Ion Formula,Score,m/z,err [ppm],Mean err [ppm],mSigma,rdb,e¯ Conf,N-Rule,KM [CH2],KMD [CH2],NKM [CH2],I,H/C,N/C,O/C,O/N,S/C,rdb
348.375033,1,C25H48,100,348.375053,0.1,2.3,53.8,2.5,odd,ok,347.986035,0.013965,348,7226151,1.92,0,0,0,0,2.5
,1,C25H48,100,348.375053,0.1,2.3,53.8,2.5,odd,ok,347.986035,0.013965,348,,1.92,0,0,0,0,2.5
,1,C25H48,100,348.375053,0.1,2.3,53.8,2.5,odd,ok,347.986035,0.013965,348,,1.92,0,0,0,0,2.5
,1,C25H48,100,348.375053,0.1,2.3,53.8,2.5,odd,ok,347.986035,0.013965,348,,1.92,0,0,0,0,2.5
,1,C25H48,100,348.375053,0.1,2.3,53.8,2.5,odd,ok,347.986035,0.013965,348,,1.92,0,0,0,0,2.5
,1,C25H48,100,348.375053,0.1,2.3,53.8,2.5,odd,ok,347.986035,0.013965,348,,1.92,0,0,0,0,2.5
349.276402,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,348.886397,0.113603,349,537901,1.4,0.04,0,0,0,9.5
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,348.886397,0.113603,349,,1.4,0.04,0,0,0,9.5
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,348.886397,0.113603,349,,1.4,0.04,0,0,0,9.5
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,348.886397,0.113603,349,,1.4,0.04,0,0,0,9.5
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,348.886397,0.113603,349,,1.4,0.04,0,0,0,9.5
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,348.886397,0.113603,349,,1.4,0.04,0,0,0,9.5
,1,C25H35N,100,349.276402,0,0,n.a.,9.5,odd,ok,348.886397,0.113603,349,,1.4,0.04,0,0,0,9.5
349.370242,1,C24H47N,100,349.370302,0.2,-2.7,457.5,2.5,odd,ok,348.980132,0.019868,349,1038147,1.958,0.042,0,0,0,2.5
,1,C24H47N,100,349.370302,0.2,-2.7,457.5,2.5,odd,ok,348.980132,0.019868,349,,1.958,0.042,0,0,0,2.5
,1,C24H47N,100,349.370302,0.2,-2.7,457.5,2.5,odd,ok,348.980132,0.019868,349,,1.958,0.042,0,0,0,2.5
,1,C24H47N,100,349.370302,0.2,-2.7,457.5,2.5,odd,ok,348.980132,0.019868,349,,1.958,0.042,0,0,0,2.5
,1,C24H47N,100,349.370302,0.2,-2.7,457.5,2.5,odd,ok,348.980132,0.019868,349,,1.958,0.042,0,0,0,2.5
,1,C24H47N,100,349.370302,0.2,-2.7,457.5,2.5,odd,ok,348.980132,0.019868,349,,1.958,0.042,0,0,0,2.5
,1,C24H47N,100,349.370302,0.2,-2.7,457.5,2.5,odd,ok,348.980132,0.019868,349,,1.958,0.042,0,0,0,2.5
349.382824,1,C25H49,100,349.382878,0.2,-4.5,675.2,2,even,ok,348.9927,0.0073,349,501225,1.96,0,0,0,0,2
,1,C25H49,100,349.382878,0.2,-4.5,675.2,2,even,ok,348.9927,0.0073,349,,1.96,0,0,0,0,2
,1,C25H49,100,349.382878,0.2,-4.5,675.2,2,even,ok,348.9927,0.0073,349,,1.96,0,0,0,0,2
,1,C25H49,100,349.382878,0.2,-4.5,675.2,2,even,ok,348.9927,0.0073,349,,1.96,0,0,0,0,2
,1,C25H49,100,349.382878,0.2,-4.5,675.2,2,even,ok,348.9927,0.0073,349,,1.96,0,0,0,0,2
,1,C25H49,100,349.382878,0.2,-4.5,675.2,2,even,ok,348.9927,0.0073,349,,1.96,0,0,0,0,2
350.296819,1,C26H38,100,350.296803,0,0,26.5,8.5,odd,ok,349.905674,0.094326,350,2593253,1.462,0,0,0,0,8.5
,1,C26H38,100,350.296803,0,0,26.5,8.5,odd,ok,349.905674,0.094326,350,,1.462,0,0,0,0,8.5
,1,C26H38,100,350.296803,0,0,26.5,8.5,odd,ok,349.905674,0.094326,350,,1.462,0,0,0,0,8.5
,1,C26H38,100,350.296803,0,0,26.5,8.5,odd,ok,349.905674,0.094326,350,,1.462,0,0,0,0,8.5
,1,C26H38,100,350.296803,0,0,26.5,8.5,odd,ok,349.905674,0.094326,350,,1.462,0,0,0,0,8.5
,1,C26H38,100,350.296803,0,0,26.5,8.5,odd,ok,349.905674,0.094326,350,,1.462,0,0,0,0,8.5
,1,C26H38,100,350.296803,0,0,26.5,8.5,odd,ok,349.905674,0.094326,350,,1.462,0,0,0,0,8.5
350.300155,1,C23H42S,100,350.300174,0.1,-2.2,491.4,5.5,odd,ok,349.909007,0.090993,350,1245853,1.826,0,0,0,0.043,5.5
,1,C23H42S,100,350.300174,0.1,-2.2,491.4,5.5,odd,ok,349.909007,0.090993,350,,1.826,0,0,0,0.043,5.5
,1,C23H42S,100,350.300174,0.1,-2.2,491.4,5.5,odd,ok,349.909007,0.090993,350,,1.826,0,0,0,0.043,5.5
,1,C23H42S,100,350.300174,0.1,-2.2,491.4,5.5,odd,ok,349.909007,0.090993,350,,1.826,0,0,0,0.043,5.5
,1,C23H42S,100,350.300174,0.1,-2.2,491.4,5.5,odd,ok,349.909007,0.090993,350,,1.826,0,0,0,0.043,5.5
,1,C15H38N6O3,0,350.299991,-0.5,-3.9,540.4,0.5,odd,ok,349.909007,0.090993,350,,2.533,0.4,0.2,0.5,0,0.5
,1,C23H42S,100,350.300174,0.1,-2.2,491.4,5.5,odd,ok,349.909007,0.090993,350,,1.826,0,0,0,0.043,5.5
350.354323,1,C24H46O,100,350.354318,0,0,n.a.,2.5,odd,ok,349.963114,0.036886,350,604610,1.917,0,0.042,0,0,2.5
,1,C24H46O,100,350.354318,0,0,n.a.,2.5,odd,ok,349.963114,0.036886,350,,1.917,0,0.042,0,0,2.5
,1,C24H46O,100,350.354318,0,0,n.a.,2.5,odd,ok,349.963114,0.036886,350,,1.917,0,0.042,0,0,2.5
,1,C24H46O,100,350.354318,0,0,n.a.,2.5,odd,ok,349.963114,0.036886,350,,1.917,0,0.042,0,0,2.5
,1,C24H46O,100,350.354318,0,0,n.a.,2.5,odd,ok,349.963114,0.036886,350,,1.917,0,0.042,0,0,2.5
,1,C24H46O,100,350.354318,0,0,n.a.,2.5,odd,ok,349.963114,0.036886,350,,1.917,0,0.042,0,0,2.5
350.378059,1,C24H48N,100,350.378127,0.2,0.1,62.1,2,even,ok,349.986824,0.013176,350,892896,2,0.042,0,0,0,2
,1,C24H48N,100,350.378127,0.2,0.1,62.1,2,even,ok,349.986824,0.013176,350,,2,0.042,0,0,0,2
,1,C24H48N,100,350.378127,0.2,0.1,62.1,2,even,ok,349.986824,0.013176,350,,2,0.042,0,0,0,2
,1,C24H48N,100,350.378127,0.2,0.1,62.1,2,even,ok,349.986824,0.013176,350,,2,0.042,0,0,0,2
,1,C24H48N,100,350.378127,0.2,0.1,62.1,2,even,ok,349.986824,0.013176,350,,2,0.042,0,0,0,2
,1,C24H48N,100,350.378127,0.2,0.1,62.1,2,even,ok,349.986824,0.013176,350,,2,0.042,0,0,0,2
,1,C24H48N,100,350.378127,0.2,0.1,62.1,2,even,ok,349.986824,0.013176,350,,2,0.042,0,0,0,2
,1,C24H48N,100,350.378127,0.2,0.1,62.1,2,even,ok,349.986824,0.013176,350,,2,0.042,0,0,0,2
350.39067,1,C25H50,100,350.390703,0.1,2.1,63.2,1.5,odd,ok,349.99942,0.00058,350,5408783,2,0,0,0,0,1.5
,1,C25H50,100,350.390703,0.1,2.1,63.2,1.5,odd,ok,349.99942,0.00058,350,,2,0,0,0,0,1.5
,1,C25H50,100,350.390703,0.1,2.1,63.2,1.5,odd,ok,349.99942,0.00058,350,,2,0,0,0,0,1.5
,1,C25H50,100,350.390703,0.1,2.1,63.2,1.5,odd,ok,349.99942,0.00058,350,,2,0,0,0,0,1.5
,1,C25H50,100,350.390703,0.1,2.1,63.2,1.5,odd,ok,349.99942,0.00058,350,,2,0,0,0,0,1.5
,1,C25H50,100,350.390703,0.1,2.1,63.2,1.5,odd,ok,349.99942,0.00058,350,,2,0,0,0,0,1.5
351.292019,1,C25H37N,100,351.292052,0.1,0,n.a.,8.5,odd,ok,350.899763,0.100237,351,700404,1.48,0.04,0,0,0,8.5
,1,C25H37N,100,351.292052,0.1,0,n.a.,8.5,odd,ok,350.899763,0.100237,351,,1.48,0.04,0,0,0,8.5
,1,C25H37N,100,351.292052,0.1,0,n.a.,8.5,odd,ok,350.899763,0.100237,351,,1.48,0.04,0,0,0,8.5
,1,C25H37N,100,351.292052,0.1,0,n.a.,8.5,odd,ok,350.899763,0.100237,351,,1.48,0.04,0,0,0,8.5
,1,C25H37N,100,351.292052,0.1,0,n.a.,8.5,odd,ok,350.899763,0.100237,351,,1.48,0.04,0,0,0,8.5
,1,C25H37N,100,351.292052,0.1,0,n.a.,8.5,odd,ok,350.899763,0.100237,351,,1.48,0.04,0,0,0,8.5
,1,C25H37N,100,351.292052,0.1,0,n.a.,8.5,odd,ok,350.899763,0.100237,351,,1.48,0.04,0,0,0,8.5
352.312419,1,C26H40,100,352.312453,0.1,0,30.7,7.5,odd,ok,351.919024,0.080976,352,3875734,1.538,0,0,0,0,7.5
,1,C26H40,100,352.312453,0.1,0,30.7,7.5,odd,ok,351.919024,0.080976,352,,1.538,0,0,0,0,7.5
,1,C26H40,100,352.312453,0.1,0,30.7,7.5,odd,ok,351.919024,0.080976,352,,1.538,0,0,0,0,7.5
,1,C26H40,100,352.312453,0.1,0,30.7,7.5,odd,ok,351.919024,0.080976,352,,1.538,0,0,0,0,7.5
,1,C26H40,100,352.312453,0.1,0,30.7,7.5,odd,ok,351.919024,0.080976,352,,1.538,0,0,0,0,7.5
,1,C26H40,100,352.312453,0.1,0,30.7,7.5,odd,ok,351.919024,0.080976,352,,1.538,0,0,0,0,7.5
,1,C26H40,100,352.312453,0.1,0,30.7,7.5,odd,ok,351.919024,0.080976,352,,1.538,0,0,0,0,7.5
352.3158,1,C23H44S,100,352.315824,0.1,-1.9,502,4.5,odd,ok,351.922401,0.077599,352,1437399,1.913,0,0,0,0.043,4.5
,1,C23H44S,100,352.315824,0.1,-1.9,502,4.5,odd,ok,351.922401,0.077599,352,,1.913,0,0,0,0.043,4.5
,1,C23H44S,100,352.315824,0.1,-1.9,502,4.5,odd,ok,351.922401,0.077599,352,,1.913,0,0,0,0.043,4.5
,1,C23H44S,100,352.315824,0.1,-1.9,502,4.5,odd,ok,351.922401,0.077599,352,,1.913,0,0,0,0.043,4.5
,1,C23H44S,100,352.315824,0.1,-1.9,502,4.5,odd,ok,351.922401,0.077599,352,,1.913,0,0,0,0.043,4.5
,1,C23H44S,100,352.315824,0.1,-1.9,502,4.5,odd,ok,351.922401,0.077599,352,,1.913,0,0,0,0.043,4.5
352.370061,1,C24H48O,100,352.369968,-0.3,-0.1,n.a.,1.5,odd,ok,351.976602,0.023398,352,550929,2,0,0.042,0,0,1.5
,1,C24H48O,100,352.369968,-0.3,-0.1,n.a.,1.5,odd,ok,351.976602,0.023398,352,,2,0,0.042,0,0,1.5
,1,C24H48O,100,352.369968,-0.3,-0.1,n.a.,1.5,odd,ok,351.976602,0.023398,352,,2,0,0.042,0,0,1.5
,1,C24H48O,100,352.369968,-0.3,-0.1,n.a.,1.5,odd,ok,351.976602,0.023398,352,,2,0,0.042,0,0,1.5
,1,C24H48O,100,352.369968,-0.3,-0.1,n.a.,1.5,odd,ok,351.976602,0.023398,352,,2,0,0.042,0,0,1.5
,1,C24H48O,100,352.369968,-0.3,-0.1,n.a.,1.5,odd,ok,351.976602,0.023398,352,,2,0,0.042,0,0,1.5
352.393784,1,C24H50N,100,352.393777,0,0,n.a.,1,even,ok,352.000298,-0.000298,352,781338,2.083,0.042,0,0,0,1
,1,C24H50N,100,352.393777,0,0,n.a.,1,even,ok,352.000298,-0.000298,352,,2.083,0.042,0,0,0,1
,1,C24H50N,100,352.393777,0,0,n.a.,1,even,ok,352.000298,-0.000298,352,,2.083,0.042,0,0,0,1
,1,C24H50N,100,352.393777,0,0,n.a.,1,even,ok,352.000298,-0.000298,352,,2.083,0.042,0,0,0,1
,1,C24H50N,100,352.393777,0,0,n.a.,1,even,ok,352.000298,-0.000298,352,,2.083,0.042,0,0,0,1
,1,C24H50N,100,352.393777,0,0,n.a.,1,even,ok,352.000298,-0.000298,352,,2.083,0.042,0,0,0,1
,1,C24H50N,100,352.393777,0,0,n.a.,1,even,ok,352.000298,-0.000298,352,,2.083,0.042,0,0,0,1
,1,C24H50N,100,352.393777,0,0,n.a.,1,even,ok,352.000298,-0.000298,352,,2.083,0.042,0,0,0,1
352.406325,1,C25H52,100,352.406353,0.1,2.2,138.6,0.5,odd,ok,352.012825,-0.012825,352,2910673,2.08,0,0,0,0,0.5
,1,C25H52,100,352.406353,0.1,2.2,138.6,0.5,odd,ok,352.012825,-0.012825,352,,2.08,0,0,0,0,0.5
,1,C25H52,100,352.406353,0.1,2.2,138.6,0.5,odd,ok,352.012825,-0.012825,352,,2.08,0,0,0,0,0.5
,1,C25H52,100,352.406353,0.1,2.2,138.6,0.5,odd,ok,352.012825,-0.012825,352,,2.08,0,0,0,0,0.5
,1,C25H52,100,352.406353,0.1,2.2,138.6,0.5,odd,ok,352.012825,-0.012825,352,,2.08,0,0,0,0,0.5
,1,C25H52,100,352.406353,0.1,2.2,138.6,0.5,odd,ok,352.012825,-0.012825,352,,2.08,0,0,0,0,0.5
353.307781,1,C25H39N,100,353.307702,-0.2,0,25.5,7.5,odd,ok,352.913274,0.086726,353,1099454,1.56,0.04,0,0,0,7.5
,1,C25H39N,100,353.307702,-0.2,0,25.5,7.5,odd,ok,352.913274,0.086726,353,,1.56,0.04,0,0,0,7.5
,1,C25H39N,100,353.307702,-0.2,0,25.5,7.5,odd,ok,352.913274,0.086726,353,,1.56,0.04,0,0,0,7.5
,1,C25H39N,100,353.307702,-0.2,0,25.5,7.5,odd,ok,352.913274,0.086726,353,,1.56,0.04,0,0,0,7.5
,1,C25H39N,100,353.307702,-0.2,0,25.5,7.5,odd,ok,352.913274,0.086726,353,,1.56,0.04,0,0,0,7.5
,1,C25H39N,100,353.307702,-0.2,0,25.5,7.5,odd,ok,352.913274,0.086726,353,,1.56,0.04,0,0,0,7.5
,1,C25H39N,100,353.307702,-0.2,0,25.5,7.5,odd,ok,352.913274,0.086726,353,,1.56,0.04,0,0,0,7.5
353.414124,1,C25H53,100,353.414178,0.2,-3.1,496.8,0,even,ok,353.019499,-0.019499,353,515721,2.12,0,0,0,0,0
,1,C25H53,100,353.414178,0.2,-3.1,496.8,0,even,ok,353.019499,-0.019499,353,,2.12,0,0,0,0,0
,1,C25H53,100,353.414178,0.2,-3.1,496.8,0,even,ok,353.019499,-0.019499,353,,2.12,0,0,0,0,0
,1,C25H53,100,353.414178,0.2,-3.1,496.8,0,even,ok,353.019499,-0.019499,353,,2.12,0,0,0,0,0
,1,C25H53,100,353.414178,0.2,-3.1,496.8,0,even,ok,353.019499,-0.019499,353,,2.12,0,0,0,0,0
,1,C25H53,100,353.414178,0.2,-3.1,496.8,0,even,ok,353.019499,-0.019499,353,,2.12,0,0,0,0,0
354.328052,1,C26H42,100,354.328103,0.1,2.2,35.1,6.5,odd,ok,353.932406,0.067594,354,4616295,1.615,0,0,0,0,6.5
,1,C26H42,100,354.328103,0.1,2.2,35.1,6.5,odd,ok,353.932406,0.067594,354,,1.615,0,0,0,0,6.5
,1,C26H42,100,354.328103,0.1,2.2,35.1,6.5,odd,ok,353.932406,0.067594,354,,1.615,0,0,0,0,6.5
,1,C26H42,100,354.328103,0.1,2.2,35.1,6.5,odd,ok,353.932406,0.067594,354,,1.615,0,0,0,0,6.5
,1,C26H42,100,354.328103,0.1,2.2,35.1,6.5,odd,ok,353.932406,0.067594,354,,1.615,0,0,0,0,6.5
,1,C26H42,100,354.328103,0.1,2.2,35.1,6.5,odd,ok,353.932406,0.067594,354,,1.615,0,0,0,0,6.5
,1,C26H42,100,354.328103,0.1,2.2,35.1,6.5,odd,ok,353.932406,0.067594,354,,1.615,0,0,0,0,6.5
354.331448,1,C23H46S,100,354.331474,0.1,-1.9,536.6,3.5,odd,ok,353.935799,0.064201,354,988224,2,0,0,0,0.043,3.5
,1,C23H46S,100,354.331474,0.1,-1.9,536.6,3.5,odd,ok,353.935799,0.064201,354,,2,0,0,0,0.043,3.5
,1,C23H46S,100,354.331474,0.1,-1.9,536.6,3.5,odd,ok,353.935799,0.064201,354,,2,0,0,0,0.043,3.5
,1,C23H46S,100,354.331474,0.1,-1.9,536.6,3.5,odd,ok,353.935799,0.064201,354,,2,0,0,0,0.043,3.5
,1,C23H46S,100,354.331474,0.1,-1.9,536.6,3.5,odd,ok,353.935799,0.064201,354,,2,0,0,0,0.043,3.5
,1,C23H46S,100,354.331474,0.1,-1.9,536.6,3.5,odd,ok,353.935799,0.064201,354,,2,0,0,0,0.043,3.5
354.385696,1,C24H50O,100,354.385618,-0.2,-0.1,n.a.,0.5,odd,ok,353.989986,0.010014,354,511514,2.083,0,0.042,0,0,0.5
,1,C24H50O,100,354.385618,-0.2,-0.1,n.a.,0.5,odd,ok,353.989986,0.010014,354,,2.083,0,0.042,0,0,0.5
,1,C24H50O,100,354.385618,-0.2,-0.1,n.a.,0.5,odd,ok,353.989986,0.010014,354,,2.083,0,0.042,0,0,0.5
,1,C24H50O,100,354.385618,-0.2,-0.1,n.a.,0.5,odd,ok,353.989986,0.010014,354,,2.083,0,0.042,0,0,0.5
,1,C24H50O,100,354.385618,-0.2,-0.1,n.a.,0.5,odd,ok,353.989986,0.010014,354,,2.083,0,0.042,0,0,0.5
,1,C24H50O,100,354.385618,-0.2,-0.1,n.a.,0.5,odd,ok,353.989986,0.010014,354,,2.083,0,0.042,0,0,0.5
354.409345,1,C24H52N,100,354.409427,0.2,0.1,n.a.,0,even,ok,354.013608,-0.013608,354,800640,2.167,0.042,0,0,0,0
,1,C24H52N,100,354.409427,0.2,0.1,n.a.,0,even,ok,354.013608,-0.013608,354,,2.167,0.042,0,0,0,0
,1,C24H52N,100,354.409427,0.2,0.1,n.a.,0,even,ok,354.013608,-0.013608,354,,2.167,0.042,0,0,0,0
,1,C24H52N,100,354.409427,0.2,0.1,n.a.,0,even,ok,354.013608,-0.013608,354,,2.167,0.042,0,0,0,0
,1,C24H52N,100,354.409427,0.2,0.1,n.a.,0,even,ok,354.013608,-0.013608,354,,2.167,0.042,0,0,0,0
,1,C24H52N,100,354.409427,0.2,0.1,n.a.,0,even,ok,354.013608,-0.013608,354,,2.167,0.042,0,0,0,0
,1,C24H52N,100,354.409427,0.2,0.1,n.a.,0,even,ok,354.013608,-0.013608,354,,2.167,0.042,0,0,0,0
,1,C24H52N,100,354.409427,0.2,0.1,n.a.,0,even,ok,354.013608,-0.013608,354,,2.167,0.042,0,0,0,0
355.323344,1,C25H41N,100,355.323352,0,-0.7,249.5,6.5,odd,ok,354.926587,0.073413,355,965917,1.64,0.04,0,0,0,6.5
,1,C25H41N,100,355.323352,0,-0.7,249.5,6.5,odd,ok,354.926587,0.073413,355,,1.64,0.04,0,0,0,6.5
,1,C25H41N,100,355.323352,0,-0.7,249.5,6.5,odd,ok,354.926587,0.073413,355,,1.64,0.04,0,0,0,6.5
,1,C25H41N,100,355.323352,0,-0.7,249.5,6.5,odd,ok,354.926587,0.073413,355,,1.64,0.04,0,0,0,6.5
,1,C25H41N,100,355.323352,0,-0.7,249.5,6.5,odd,ok,354.926587,0.073413,355,,1.64,0.04,0,0,0,6.5
,1,C25H41N,100,355.323352,0,-0.7,249.5,6.5,odd,ok,354.926587,0.073413,355,,1.64,0.04,0,0,0,6.5
,1,C25H41N,100,355.323352,0,-0.7,249.5,6.5,odd,ok,354.926587,0.073413,355,,1.64,0.04,0,0,0,6.5
356.343745,1,C26H44,100,356.343753,0,2.2,59,5.5,odd,ok,355.945849,0.054151,356,5389375,1.692,0,0,0,0,5.5
,1,C26H44,100,356.343753,0,2.2,59,5.5,odd,ok,355.945849,0.054151,356,,1.692,0,0,0,0,5.5
,1,C26H44,100,356.343753,0,2.2,59,5.5,odd,ok,355.945849,0.054151,356,,1.692,0,0,0,0,5.5
,1,C26H44,100,356.343753,0,2.2,59,5.5,odd,ok,355.945849,0.054151,356,,1.692,0,0,0,0,5.5
,1,C26H44,100,356.343753,0,2.2,59,5.5,odd,ok,355.945849,0.054151,356,,1.692,0,0,0,0,5.5
,1,C26H44,100,356.343753,0,2.2,59,5.5,odd,ok,355.945849,0.054151,356,,1.692,0,0,0,0,5.5
,1,C26H44,100,356.343753,0,2.2,59,5.5,odd,ok,355.945849,0.054151,356,,1.692,0,0,0,0,5.5
356.347068,1,C23H48S,100,356.347124,0.2,-3.5,540.4,2.5,odd,ok,355.949167,0.050833,356,986474,2.087,0,0,0,0.043,2.5
,1,C23H48S,100,356.347124,0.2,-3.5,540.4,2.5,odd,ok,355.949167,0.050833,356,,2.087,0,0,0,0.043,2.5
,1,C23H48S,100,356.347124,0.2,-3.5,540.4,2.5,odd,ok,355.949167,0.050833,356,,2.087,0,0,0,0.043,2.5
,1,C23H48S,100,356.347124,0.2,-3.5,540.4,2.5,odd,ok,355.949167,0.050833,356,,2.087,0,0,0,0.043,2.5
,1,C23H48S,100,356.347124,0.2,-3.5,540.4,2.5,odd,ok,355.949167,0.050833,356,,2.087,0,0,0,0.043,2.5
,1,C23H48S,100,356.347124,0.2,-3.5,540.4,2.5,odd,ok,355.949167,0.050833,356,,2.087,0,0,0,0.043,2.5
357.339011,1,C25H43N,100,357.339002,0,-0.7,309.2,5.5,odd,ok,356.940003,0.059997,357,1275399,1.72,0.04,0,0,0,5.5
,1,C25H43N,100,357.339002,0,-0.7,309.2,5.5,odd,ok,356.940003,0.059997,357,,1.72,0.04,0,0,0,5.5
,1,C25H43N,100,357.339002,0,-0.7,309.2,5.5,odd,ok,356.940003,0.059997,357,,1.72,0.04,0,0,0,5.5
,1,C25H43N,100,357.339002,0,-0.7,309.2,5.5,odd,ok,356.940003,0.059997,357,,1.72,0.04,0,0,0,5.5
,1,C25H43N,100,357.339002,0,-0.7,309.2,5.5,odd,ok,356.940003,0.059997,357,,1.72,0.04,0,0,0,5.5
,1,C25H43N,100,357.339002,0,-0.7,309.2,5.5,odd,ok,356.940003,0.059997,357,,1.72,0.04,0,0,0,5.5
,1,C25H43N,100,357.339002,0,-0.7,309.2,5.5,odd,ok,356.940003,0.059997,357,,1.72,0.04,0,0,0,5.5
358.2654,1,C27H34,100,358.265503,0.3,0.2,n.a.,11.5,odd,ok,357.865358,0.134642,358,636918,1.259,0,0,0,0,11.5
,1,C27H34,100,358.265503,0.3,0.2,n.a.,11.5,odd,ok,357.865358,0.134642,358,,1.259,0,0,0,0,11.5
,1,C27H34,100,358.265503,0.3,0.2,n.a.,11.5,odd,ok,357.865358,0.134642,358,,1.259,0,0,0,0,11.5
,1,C27H34,100,358.265503,0.3,0.2,n.a.,11.5,odd,ok,357.865358,0.134642,358,,1.259,0,0,0,0,11.5
,1,C27H34,100,358.265503,0.3,0.2,n.a.,11.5,odd,ok,357.865358,0.134642,358,,1.259,0,0,0,0,11.5
,1,C27H34,100,358.265503,0.3,0.2,n.a.,11.5,odd,ok,357.865358,0.134642,358,,1.259,0,0,0,0,11.5
,1,C27H34,100,358.265503,0.3,0.2,n.a.,11.5,odd,ok,357.865358,0.134642,358,,1.259,0,0,0,0,11.5
358.268874,1,C24H38S,100,358.268874,0,-2,415.3,8.5,odd,ok,357.868828,0.131172,358,853766,1.583,0,0,0,0.042,8.5
,1,C24H38S,100,358.268874,0,-2,415.3,8.5,odd,ok,357.868828,0.131172,358,,1.583,0,0,0,0.042,8.5
,1,C16H34N6O3,0.08,358.26869,-0.5,-2.5,454.2,3.5,odd,ok,357.868828,0.131172,358,,2.125,0.375,0.188,0.5,0,3.5
,1,C24H38S,100,358.268874,0,-2,415.3,8.5,odd,ok,357.868828,0.131172,358,,1.583,0,0,0,0.042,8.5
,1,C24H38S,100,358.268874,0,-2,415.3,8.5,odd,ok,357.868828,0.131172,358,,1.583,0,0,0,0.042,8.5
,1,C24H38S,100,358.268874,0,-2,415.3,8.5,odd,ok,357.868828,0.131172,358,,1.583,0,0,0,0.042,8.5
,1,C24H38S,100,358.268874,0,-2,415.3,8.5,odd,ok,357.868828,0.131172,358,,1.583,0,0,0,0.042,8.5
358.322941,1,C25H42O,100,358.323017,0.2,0.1,n.a.,5.5,odd,ok,357.922834,0.077166,358,573116,1.68,0,0.04,0,0,5.5
,1,C25H42O,100,358.323017,0.2,0.1,n.a.,5.5,odd,ok,357.922834,0.077166,358,,1.68,0,0.04,0,0,5.5
,1,C25H42O,100,358.323017,0.2,0.1,n.a.,5.5,odd,ok,357.922834,0.077166,358,,1.68,0,0.04,0,0,5.5
,1,C25H42O,100,358.323017,0.2,0.1,n.a.,5.5,odd,ok,357.922834,0.077166,358,,1.68,0,0.04,0,0,5.5
,1,C25H42O,100,358.323017,0.2,0.1,n.a.,5.5,odd,ok,357.922834,0.077166,358,,1.68,0,0.04,0,0,5.5
,1,C25H42O,100,358.323017,0.2,0.1,n.a.,5.5,odd,ok,357.922834,0.077166,358,,1.68,0,0.04,0,0,5.5
358.346725,1,C25H44N,100,358.346827,0.3,-2.8,569.9,5,even,ok,357.946592,0.053408,358,714247,1.76,0.04,0,0,0,5
,1,C25H44N,100,358.346827,0.3,-2.8,569.9,5,even,ok,357.946592,0.053408,358,,1.76,0.04,0,0,0,5
,1,C25H44N,100,358.346827,0.3,-2.8,569.9,5,even,ok,357.946592,0.053408,358,,1.76,0.04,0,0,0,5
,1,C25H44N,100,358.346827,0.3,-2.8,569.9,5,even,ok,357.946592,0.053408,358,,1.76,0.04,0,0,0,5
,1,C25H44N,100,358.346827,0.3,-2.8,569.9,5,even,ok,357.946592,0.053408,358,,1.76,0.04,0,0,0,5
,1,C25H44N,100,358.346827,0.3,-2.8,569.9,5,even,ok,357.946592,0.053408,358,,1.76,0.04,0,0,0,5
,1,C25H44N,100,358.346827,0.3,-2.8,569.9,5,even,ok,357.946592,0.053408,358,,1.76,0.04,0,0,0,5
358.359397,1,C26H46,100,358.359403,0,0,13,4.5,odd,ok,357.959249,0.040751,358,6022449,1.769,0,0,0,0,4.5
,1,C26H46,100,358.359403,0,0,13,4.5,odd,ok,357.959249,0.040751,358,,1.769,0,0,0,0,4.5
,1,C26H46,100,358.359403,0,0,13,4.5,odd,ok,357.959249,0.040751,358,,1.769,0,0,0,0,4.5
,1,C26H46,100,358.359403,0,0,13,4.5,odd,ok,357.959249,0.040751,358,,1.769,0,0,0,0,4.5
,1,C26H46,100,358.359403,0,0,13,4.5,odd,ok,357.959249,0.040751,358,,1.769,0,0,0,0,4.5
,1,C26H46,100,358.359403,0,0,13,4.5,odd,ok,357.959249,0.040751,358,,1.769,0,0,0,0,4.5
,1,C26H46,100,358.359403,0,0,13,4.5,odd,ok,357.959249,0.040751,358,,1.769,0,0,0,0,4.5
358.362738,1,C23H50S,100,358.362774,0.1,1.1,414.1,1.5,odd,ok,357.962587,0.037413,358,1197470,2.174,0,0,0,0.043,1.5
,1,C23H50S,100,358.362774,0.1,1.1,414.1,1.5,odd,ok,357.962587,0.037413,358,,2.174,0,0,0,0.043,1.5
,1,C23H50S,100,358.362774,0.1,1.1,414.1,1.5,odd,ok,357.962587,0.037413,358,,2.174,0,0,0,0.043,1.5
,1,C23H50S,100,358.362774,0.1,1.1,414.1,1.5,odd,ok,357.962587,0.037413,358,,2.174,0,0,0,0.043,1.5
,1,C23H50S,100,358.362774,0.1,1.1,414.1,1.5,odd,ok,357.962587,0.037413,358,,2.174,0,0,0,0.043,1.5
